"season","codex","hill_size_x","k.point","meter.value","gate.factor","wind.factor","id","training","place","gender","hill_size_y","team","type","date"
"2471",2017,3790,127,120,1.8,6.86,8.19,"2017JP3790RTRIA",1,"Kuopio (FIN)","Men",127,0,3,"2016-08-20"
"2472",2017,3790,127,120,1.8,6.86,8.19,"2017JP3790RLT",1,"Kuopio (FIN)","Men",127,0,3,"2016-08-20"
"2473",2017,3790,127,120,1.8,6.86,8.19,"2017JP3790RL",0,"Kuopio (FIN)","Men",127,0,3,"2016-08-20"
"2474",2017,3789,127,120,1.8,6.86,8.19,"2017JP3789RTRIA",1,"Kuopio (FIN)","Men",127,0,3,"2016-08-19"
"2475",2017,3789,127,120,1.8,6.86,8.19,"2017JP3789RL",0,"Kuopio (FIN)","Men",127,0,3,"2016-08-19"
"2476",2017,3788,127,120,1.8,6.86,8.19,"2017JP3788RTRIA",1,"Kuopio (FIN)","Men",127,0,3,"2016-08-18"
"2477",2017,3788,127,120,1.8,6.86,8.19,"2017JP3788RLT",1,"Kuopio (FIN)","Men",127,0,3,"2016-08-18"
"2478",2017,3788,127,120,1.8,6.86,8.19,"2017JP3788RL",0,"Kuopio (FIN)","Men",127,0,3,"2016-08-18"
"2479",2017,3779,106,95,2,NA,NA,"2017JP3779RTRIA",1,"Szczyrk (POL)","Men",106,0,3,"2016-07-10"
"2480",2017,3779,106,95,2,NA,NA,"2017JP3779RL",0,"Szczyrk (POL)","Men",106,0,3,"2016-07-10"
"2481",2017,3778,106,95,2,NA,NA,"2017JP3778RTRIA",1,"Szczyrk (POL)","Women",106,0,3,"2016-07-10"
"2482",2017,3778,106,95,2,NA,NA,"2017JP3778RL",0,"Szczyrk (POL)","Women",106,0,3,"2016-07-10"
"2483",2017,3777,106,95,2,NA,NA,"2017JP3777RLT",1,"Szczyrk (POL)","Men",106,0,3,"2016-07-09"
"2484",2017,3777,106,95,2,NA,NA,"2017JP3777RL",0,"Szczyrk (POL)","Men",106,0,3,"2016-07-09"
"2485",2017,3776,106,95,2,NA,NA,"2017JP3776RLT",1,"Szczyrk (POL)","Women",106,0,3,"2016-07-09"
"2486",2017,3776,106,95,2,NA,NA,"2017JP3776RL",0,"Szczyrk (POL)","Women",106,0,3,"2016-07-09"
"2487",2017,3771,77,70,2.2,NA,NA,"2017JP3771RTRIA",1,"Einsiedeln (SUI)","Women",77,0,3,"2016-09-04"
"2488",2017,3771,77,70,2.2,NA,NA,"2017JP3771RL",0,"Einsiedeln (SUI)","Women",77,0,3,"2016-09-04"
"2489",2017,3770,117,105,1.8,NA,NA,"2017JP3770RTRIA",1,"Einsiedeln (SUI)","Men",117,0,3,"2016-09-04"
"2490",2017,3770,117,105,1.8,NA,NA,"2017JP3770RL",0,"Einsiedeln (SUI)","Men",117,0,3,"2016-09-04"
"2491",2017,3769,77,70,2.2,NA,NA,"2017JP3769RLT",1,"Einsiedeln (SUI)","Women",77,0,3,"2016-09-03"
"2492",2017,3769,77,70,2.2,NA,NA,"2017JP3769RL",0,"Einsiedeln (SUI)","Women",77,0,3,"2016-09-03"
"2493",2017,3768,117,105,1.8,NA,NA,"2017JP3768RTRIA",1,"Einsiedeln (SUI)","Men",117,0,3,"2016-09-03"
"2494",2017,3768,117,105,1.8,NA,NA,"2017JP3768RLT",1,"Einsiedeln (SUI)","Men",117,0,3,"2016-09-03"
"2495",2017,3768,117,105,1.8,NA,NA,"2017JP3768RL",0,"Einsiedeln (SUI)","Men",117,0,3,"2016-09-03"
"2496",2017,3754,100,90,2,NA,NA,"2017JP3754RTRIA",1,"Rasnov (ROU)","Men",100,0,3,"2016-10-02"
"2497",2017,3754,100,90,2,NA,NA,"2017JP3754RL",0,"Rasnov (ROU)","Men",100,0,3,"2016-10-02"
"2498",2017,3753,100,90,2,NA,NA,"2017JP3753RL",0,"Rasnov (ROU)","Women",100,0,3,"2016-10-02"
"2499",2017,3752,100,90,2,NA,NA,"2017JP3752RLT",1,"Rasnov (ROU)","Men",100,0,3,"2016-10-01"
"2500",2017,3752,100,90,2,NA,NA,"2017JP3752RL",0,"Rasnov (ROU)","Men",100,0,3,"2016-10-01"
"2501",2017,3751,100,90,2,NA,NA,"2017JP3751RLT",1,"Rasnov (ROU)","Women",100,0,3,"2016-10-01"
"2502",2017,3751,100,90,2,NA,NA,"2017JP3751RL",0,"Rasnov (ROU)","Women",100,0,3,"2016-10-01"
"2503",2017,3705,98,90,2,NA,NA,"2017JP3705RTRIA",1,"Villach (AUT)","Men",98,0,3,"2016-07-03"
"2504",2017,3705,98,90,2,NA,NA,"2017JP3705RL",0,"Villach (AUT)","Men",98,0,3,"2016-07-03"
"2505",2017,3704,98,90,2,NA,NA,"2017JP3704RTRIA",1,"Villach (AUT)","Women",98,0,3,"2016-07-03"
"2506",2017,3704,98,90,2,NA,NA,"2017JP3704RL",0,"Villach (AUT)","Women",98,0,3,"2016-07-03"
"2507",2017,3703,98,90,2,NA,NA,"2017JP3703RTRIA",1,"Villach (AUT)","Men",98,0,3,"2016-07-02"
"2508",2017,3703,98,90,2,NA,NA,"2017JP3703RLT",1,"Villach (AUT)","Men",98,0,3,"2016-07-02"
"2509",2017,3703,98,90,2,NA,NA,"2017JP3703RL",0,"Villach (AUT)","Men",98,0,3,"2016-07-02"
"2510",2017,3702,98,90,2,NA,NA,"2017JP3702RTRIA",1,"Villach (AUT)","Women",98,0,3,"2016-07-02"
"2511",2017,3702,98,90,2,NA,NA,"2017JP3702RLT",1,"Villach (AUT)","Women",98,0,3,"2016-07-02"
"2512",2017,3702,98,90,2,NA,NA,"2017JP3702RL",0,"Villach (AUT)","Women",98,0,3,"2016-07-02"
"2513",2016,3949,NA,NA,NA,NA,NA,"2016JP3949RLT",1,"Vancouver, BC (CAN)","Men",106,0,3,"2016-02-06"
"2514",2016,3949,NA,NA,NA,NA,NA,"2016JP3949RL",0,"Vancouver, BC (CAN)","Men",106,0,3,"2016-02-06"
"2515",2016,3948,106,95,2,NA,NA,"2016JP3948RLT",1,"Vancouver, BC (CAN)","Women",106,0,3,"2016-02-06"
"2516",2016,3948,106,95,2,NA,NA,"2016JP3948RL",0,"Vancouver, BC (CAN)","Women",106,0,3,"2016-02-06"
"2517",2016,3938,104,95,2,NA,NA,"2016JP3938RTRIA",1,"Planica (SLO)","Men",109,0,3,"2016-03-06"
"2518",2016,3938,104,95,2,NA,NA,"2016JP3938RL",0,"Planica (SLO)","Men",109,0,3,"2016-03-06"
"2519",2016,3937,104,95,2,NA,NA,"2016JP3937RLT",1,"Planica (SLO)","Men",109,0,3,"2016-03-05"
"2520",2016,3937,104,95,2,NA,NA,"2016JP3937RL",0,"Planica (SLO)","Men",109,0,3,"2016-03-05"
"2521",2016,3928,134,120,1.8,NA,NA,"2016JP3928RTRIA",1,"Zakopane (POL)","Men",134,0,3,"2016-01-17"
"2522",2016,3928,134,120,1.8,NA,NA,"2016JP3928RL",0,"Zakopane (POL)","Men",134,0,3,"2016-01-17"
"2523",2016,3927,134,120,1.8,NA,NA,"2016JP3927RLT",1,"Zakopane (POL)","Men",134,0,3,"2016-01-16"
"2524",2016,3927,134,120,1.8,NA,NA,"2016JP3927RL",0,"Zakopane (POL)","Men",134,0,3,"2016-01-16"
"2525",2016,3918,100,90,2,NA,NA,"2016JP3918RTRIA",1,"Notodden (NOR)","Women",98,0,3,"2015-12-12"
"2526",2016,3918,100,90,2,NA,NA,"2016JP3918RL",0,"Notodden (NOR)","Women",98,0,3,"2015-12-12"
"2527",2016,3917,100,90,2,NA,NA,"2016JP3917RTRIA",1,"Notodden (NOR)","Men",98,0,3,"2015-12-11"
"2528",2016,3917,100,90,2,NA,NA,"2016JP3917RLT",1,"Notodden (NOR)","Men",98,0,3,"2015-12-11"
"2529",2016,3917,100,90,2,NA,NA,"2016JP3917RL",0,"Notodden (NOR)","Men",98,0,3,"2015-12-11"
"2530",2016,3916,100,90,2,NA,NA,"2016JP3916RTRIA",1,"Notodden (NOR)","Women",98,0,3,"2015-12-11"
"2531",2016,3916,100,90,2,NA,NA,"2016JP3916RLT",1,"Notodden (NOR)","Women",98,0,3,"2015-12-11"
"2532",2016,3916,100,90,2,NA,NA,"2016JP3916RL",0,"Notodden (NOR)","Women",98,0,3,"2015-12-11"
"2533",2016,3915,100,90,2,NA,NA,"2016JP3915RTRIA",1,"Notodden (NOR)","Men",98,0,3,"2015-12-10"
"2534",2016,3915,100,90,2,NA,NA,"2016JP3915RLT",1,"Notodden (NOR)","Men",98,0,3,"2015-12-10"
"2535",2016,3915,100,90,2,NA,NA,"2016JP3915RL",0,"Notodden (NOR)","Men",98,0,3,"2015-12-10"
"2536",2016,3914,109,98,2,6.54,7.3,"2016JP3914RTRIA",1,"Pyeongchang (KOR)","Men",109,0,3,"2016-01-24"
"2537",2016,3914,109,98,2,6.54,7.3,"2016JP3914RL",0,"Pyeongchang (KOR)","Men",109,0,3,"2016-01-24"
"2538",2016,3913,109,98,2,6.54,7.3,"2016JP3913RTRIA",1,"Pyeongchang (KOR)","Men",109,0,3,"2016-01-23"
"2539",2016,3913,109,98,2,6.54,7.3,"2016JP3913RLT",1,"Pyeongchang (KOR)","Men",109,0,3,"2016-01-23"
"2540",2016,3913,109,98,2,6.54,7.3,"2016JP3913RL",0,"Pyeongchang (KOR)","Men",109,0,3,"2016-01-23"
"2541",2016,3882,100,90,2,NA,NA,"2016JP3882RTRIA",1,"Harrachov (CZE)","Men",100,0,3,"2016-03-12"
"2542",2016,3882,100,90,2,NA,NA,"2016JP3882RL",0,"Harrachov (CZE)","Men",100,0,3,"2016-03-12"
"2543",2016,3881,100,90,2,NA,NA,"2016JP3881RTRIA",1,"Harrachov (CZE)","Women",100,0,3,"2016-03-12"
"2544",2016,3881,100,90,2,NA,NA,"2016JP3881RL",0,"Harrachov (CZE)","Women",100,0,3,"2016-03-12"
"2545",2016,3880,100,90,2,NA,NA,"2016JP3880RLT",1,"Harrachov (CZE)","Men",100,0,3,"2016-03-11"
"2546",2016,3880,100,90,2,NA,NA,"2016JP3880RL",0,"Harrachov (CZE)","Men",100,0,3,"2016-03-11"
"2547",2016,3879,100,90,2,NA,NA,"2016JP3879RLT",1,"Harrachov (CZE)","Women",100,0,3,"2016-03-11"
"2548",2016,3879,100,90,2,NA,NA,"2016JP3879RL",0,"Harrachov (CZE)","Women",100,0,3,"2016-03-11"
"2549",2016,3878,106,95,2,NA,NA,"2016JP3878RTRIA",1,"Vancouver, BC (CAN)","Men",106,0,3,"2016-02-07"
"2550",2016,3878,106,95,2,NA,NA,"2016JP3878RL",0,"Vancouver, BC (CAN)","Men",106,0,3,"2016-02-07"
"2551",2016,3877,106,95,2,NA,NA,"2016JP3877RLT",1,"Vancouver, BC (CAN)","Men",106,0,3,"2016-02-06"
"2552",2016,3877,106,95,2,NA,NA,"2016JP3877RL",0,"Vancouver, BC (CAN)","Men",106,0,3,"2016-02-06"
"2553",2016,3872,95,85,2,NA,NA,"2016JP3872RTRIA",1,"Eau Claire, WI (USA)","Men",95,0,3,"2016-02-13"
"2554",2016,3872,95,85,2,NA,NA,"2016JP3872RL",0,"Eau Claire, WI (USA)","Men",95,0,3,"2016-02-13"
"2555",2016,3871,95,85,2,NA,NA,"2016JP3871RTRIA",1,"Eau Claire, WI (USA)","Men",95,0,3,"2016-02-12"
"2556",2016,3871,95,85,2,NA,NA,"2016JP3871RLT",1,"Eau Claire, WI (USA)","Men",95,0,3,"2016-02-12"
"2557",2016,3871,95,85,2,NA,NA,"2016JP3871RL",0,"Eau Claire, WI (USA)","Men",95,0,3,"2016-02-12"
"2558",2016,3854,117,105,1.8,NA,NA,"2016JP3854RTRIA",1,"Einsiedeln (SUI)","Men",117,0,3,"2015-09-13"
"2559",2016,3854,117,105,1.8,NA,NA,"2016JP3854RL",0,"Einsiedeln (SUI)","Men",117,0,3,"2015-09-13"
"2560",2016,3853,117,105,1.8,NA,NA,"2016JP3853RLT",1,"Einsiedeln (SUI)","Men",117,0,3,"2015-09-12"
"2561",2016,3853,117,105,1.8,NA,NA,"2016JP3853RL",0,"Einsiedeln (SUI)","Men",117,0,3,"2015-09-12"
"2562",2016,3835,100,90,2,NA,NA,"2016JP3835RTRIA",1,"Rasnov (ROU)","Men",100,0,3,"2015-09-27"
"2563",2016,3835,100,90,2,NA,NA,"2016JP3835RL",0,"Rasnov (ROU)","Men",100,0,3,"2015-09-27"
"2564",2016,3834,100,90,2,NA,NA,"2016JP3834RTRIA",1,"Rasnov (ROU)","Women",100,0,3,"2015-09-27"
"2565",2016,3834,100,90,2,NA,NA,"2016JP3834RL",0,"Rasnov (ROU)","Women",100,0,3,"2015-09-27"
"2566",2016,3833,100,90,2,NA,NA,"2016JP3833RLT",1,"Rasnov (ROU)","Men",100,0,3,"2015-09-26"
"2567",2016,3833,100,90,2,NA,NA,"2016JP3833RL",0,"Rasnov (ROU)","Men",100,0,3,"2015-09-26"
"2568",2016,3832,100,90,2,NA,NA,"2016JP3832RLT",1,"Rasnov (ROU)","Women",100,0,3,"2015-09-26"
"2569",2016,3832,100,90,2,NA,NA,"2016JP3832RL",0,"Rasnov (ROU)","Women",100,0,3,"2015-09-26"
"2570",2016,3825,106,95,2,NA,NA,"2016JP3825RTRIA",1,"Szczyrk (POL)","Men",106,0,3,"2015-08-30"
"2571",2016,3825,106,95,2,NA,NA,"2016JP3825RL",0,"Szczyrk (POL)","Men",106,0,3,"2015-08-30"
"2572",2016,3824,106,95,2,NA,NA,"2016JP3824RTRIA",1,"Szczyrk (POL)","Women",106,0,3,"2015-08-30"
"2573",2016,3824,106,95,2,NA,NA,"2016JP3824RL",0,"Szczyrk (POL)","Women",106,0,3,"2015-08-30"
"2574",2016,3823,106,95,2,NA,NA,"2016JP3823RTRIA",1,"Szczyrk (POL)","Men",106,0,3,"2015-08-29"
"2575",2016,3823,106,95,2,NA,NA,"2016JP3823RLT",1,"Szczyrk (POL)","Men",106,0,3,"2015-08-29"
"2576",2016,3823,106,95,2,NA,NA,"2016JP3823RL",0,"Szczyrk (POL)","Men",106,0,3,"2015-08-29"
"2577",2016,3822,106,95,2,NA,NA,"2016JP3822RTRIA",1,"Szczyrk (POL)","Women",106,0,3,"2015-08-29"
"2578",2016,3822,106,95,2,NA,NA,"2016JP3822RLT",1,"Szczyrk (POL)","Women",106,0,3,"2015-08-29"
"2579",2016,3822,106,95,2,NA,NA,"2016JP3822RL",0,"Szczyrk (POL)","Women",106,0,3,"2015-08-29"
"2580",2016,3731,127,120,1.8,6.86,8.19,"2016JP3731RTRIA",1,"Kuopio (FIN)","Men",127,0,3,"2015-08-23"
"2581",2016,3731,127,120,1.8,6.86,8.19,"2016JP3731RL",0,"Kuopio (FIN)","Men",127,0,3,"2015-08-23"
"2582",2016,3730,127,120,1.8,6.86,8.19,"2016JP3730RTRIA",1,"Kuopio (FIN)","Men",127,0,3,"2015-08-22"
"2583",2016,3730,127,120,1.8,6.86,8.19,"2016JP3730RLT",1,"Kuopio (FIN)","Men",127,0,3,"2015-08-22"
"2584",2016,3730,127,120,1.8,6.86,8.19,"2016JP3730RL",0,"Kuopio (FIN)","Men",127,0,3,"2015-08-22"
"2585",2016,3729,127,120,1.8,6.86,8.19,"2016JP3729RTRIA",1,"Kuopio (FIN)","Men",127,0,3,"2015-08-21"
"2586",2016,3729,127,120,1.8,6.86,8.19,"2016JP3729RL",0,"Kuopio (FIN)","Men",127,0,3,"2015-08-21"
"2587",2016,3728,127,120,1.8,6.86,8.19,"2016JP3728RTRIA",1,"Kuopio (FIN)","Men",127,0,3,"2015-08-20"
"2588",2016,3728,127,120,1.8,6.86,8.19,"2016JP3728RLT",1,"Kuopio (FIN)","Men",127,0,3,"2015-08-20"
"2589",2016,3728,127,120,1.8,6.86,8.19,"2016JP3728RL",0,"Kuopio (FIN)","Men",127,0,3,"2015-08-20"
"2590",2016,3711,98,90,2,NA,NA,"2016JP3711RTRIA",1,"Villach (AUT)","Men",98,0,3,"2015-07-12"
"2591",2016,3711,98,90,2,NA,NA,"2016JP3711RL",0,"Villach (AUT)","Men",98,0,3,"2015-07-12"
"2592",2016,3710,98,90,2,NA,NA,"2016JP3710RTRIA",1,"Villach (AUT)","Women",98,0,3,"2015-07-12"
"2593",2016,3710,98,90,2,NA,NA,"2016JP3710RL",0,"Villach (AUT)","Women",98,0,3,"2015-07-12"
"2594",2016,3709,98,90,2,NA,NA,"2016JP3709RTRIA",1,"Villach (AUT)","Men",98,0,3,"2015-07-11"
"2595",2016,3709,98,90,2,NA,NA,"2016JP3709RLT",1,"Villach (AUT)","Men",98,0,3,"2015-07-11"
"2596",2016,3709,98,90,2,NA,NA,"2016JP3709RL",0,"Villach (AUT)","Men",98,0,3,"2015-07-11"
"2597",2016,3708,98,90,2,NA,NA,"2016JP3708RTRIA",1,"Villach (AUT)","Women",98,0,3,"2015-07-11"
"2598",2016,3708,98,90,2,NA,NA,"2016JP3708RLT",1,"Villach (AUT)","Women",98,0,3,"2015-07-11"
"2599",2016,3708,98,90,2,NA,NA,"2016JP3708RL",0,"Villach (AUT)","Women",98,0,3,"2015-07-11"
"2600",2016,3942,133,120,1.8,7.18,8.73,"2016JP3942RTRIA",1,"Iron Mountain, MI (USA)","Men",133,0,1,"2016-02-21"
"2601",2016,3942,133,120,1.8,7.18,8.73,"2016JP3942RL",0,"Iron Mountain, MI (USA)","Men",133,0,1,"2016-02-21"
"2602",2016,3941,133,120,1.8,7.18,8.73,"2016JP3941RLT",1,"Iron Mountain, MI (USA)","Men",133,0,1,"2016-02-20"
"2603",2016,3941,133,120,1.8,7.18,8.73,"2016JP3941RL",0,"Iron Mountain, MI (USA)","Men",133,0,1,"2016-02-20"
"2604",2016,3940,137,125,1.8,7.4,9.09,"2016JP3940RTRIA",1,"Engelberg (SUI)","Men",137,0,1,"2015-12-28"
"2605",2016,3940,137,125,1.8,7.4,9.09,"2016JP3940RL",0,"Engelberg (SUI)","Men",137,0,1,"2015-12-28"
"2606",2016,3939,137,125,1.8,7.4,9.09,"2016JP3939RLT",1,"Engelberg (SUI)","Men",137,0,1,"2015-12-27"
"2607",2016,3939,137,125,1.8,7.4,9.09,"2016JP3939RL",0,"Engelberg (SUI)","Men",137,0,1,"2015-12-27"
"2608",2016,3934,139,125,1.8,7.51,9.9,"2016JP3934RL",0,"Planica (SLO)","Men",139,0,1,"2016-02-07"
"2609",2016,3933,139,125,1.8,7.51,9.9,"2016JP3933RTRIA",1,"Planica (SLO)","Men",139,0,1,"2016-02-06"
"2610",2016,3933,139,125,1.8,7.51,9.9,"2016JP3933RLT",1,"Planica (SLO)","Men",139,0,1,"2016-02-06"
"2611",2016,3933,139,125,1.8,7.51,9.9,"2016JP3933RL",0,"Planica (SLO)","Men",139,0,1,"2016-02-06"
"2612",2016,3932,140,125,1.8,7.56,9.36,"2016JP3932RTRIA",1,"Chaikovski (RUS)","Men",140,0,1,"2016-03-13"
"2613",2016,3932,140,125,1.8,7.56,9.36,"2016JP3932RL",0,"Chaikovski (RUS)","Men",140,0,1,"2016-03-13"
"2614",2016,3931,140,125,1.8,7.56,9.36,"2016JP3931RTRIA",1,"Chaikovski (RUS)","Men",140,0,1,"2016-03-12"
"2615",2016,3931,140,125,1.8,7.56,9.36,"2016JP3931RLT",1,"Chaikovski (RUS)","Men",140,0,1,"2016-03-12"
"2616",2016,3931,140,125,1.8,7.56,9.36,"2016JP3931RL",0,"Chaikovski (RUS)","Men",140,0,1,"2016-03-12"
"2617",2016,3930,134,120,1.8,7.24,10.8,"2016JP3930RTRIA",1,"Zakopane (POL)","Men",134,0,1,"2016-02-14"
"2618",2016,3930,134,120,1.8,7.24,10.8,"2016JP3930RL",0,"Zakopane (POL)","Men",134,0,1,"2016-02-14"
"2619",2016,3929,134,120,1.8,7.24,10.8,"2016JP3929RLT",1,"Zakopane (POL)","Men",134,0,1,"2016-02-13"
"2620",2016,3929,134,120,1.8,7.24,10.8,"2016JP3929RL",0,"Zakopane (POL)","Men",134,0,1,"2016-02-13"
"2621",2016,3926,117,105,1.8,6.32,7.29,"2016JP3926RTRIA",1,"Vikersund (NOR)","Men",117,0,1,"2016-03-05"
"2622",2016,3926,117,105,1.8,6.32,7.29,"2016JP3926RL",0,"Vikersund (NOR)","Men",117,0,1,"2016-03-05"
"2623",2016,3925,117,105,1.8,6.32,7.29,"2016JP3925RLT",1,"Vikersund (NOR)","Men",117,0,1,"2016-03-04"
"2624",2016,3925,117,105,1.8,6.32,7.29,"2016JP3925RL",0,"Vikersund (NOR)","Men",117,0,1,"2016-03-04"
"2625",2016,3921,139,124,1.8,7.51,9.27,"2016JP3921RLT",1,"Rena (NOR)","Men",139,0,1,"2015-12-13"
"2626",2016,3921,139,124,1.8,7.51,9.27,"2016JP3921RL",0,"Rena (NOR)","Men",139,0,1,"2015-12-13"
"2627",2016,3920,111,99,2,6.66,7.5,"2016JP3920RTRIA",1,"Rena (NOR)","Men",111,0,1,"2015-12-12"
"2628",2016,3920,111,99,2,6.66,7.5,"2016JP3920RL",0,"Rena (NOR)","Men",111,0,1,"2015-12-12"
"2629",2016,3919,111,99,2,6.66,7.5,"2016JP3919RLT",1,"Rena (NOR)","Men",111,0,1,"2015-12-11"
"2630",2016,3919,111,99,2,6.66,7.5,"2016JP3919RL",0,"Rena (NOR)","Men",111,0,1,"2015-12-11"
"2631",2016,3908,134,120,1.8,NA,NA,"2016JP3908RTRIA",1,"Sapporo (JPN)","Men",134,0,1,"2016-01-24"
"2632",2016,3908,134,120,1.8,NA,NA,"2016JP3908RL",0,"Sapporo (JPN)","Men",134,0,1,"2016-01-24"
"2633",2016,3907,134,120,1.8,NA,NA,"2016JP3907RTRIA",1,"Sapporo (JPN)","Men",134,0,1,"2016-01-23"
"2634",2016,3907,134,120,1.8,NA,NA,"2016JP3907RLT",1,"Sapporo (JPN)","Men",134,0,1,"2016-01-23"
"2635",2016,3907,134,120,1.8,NA,NA,"2016JP3907RL",0,"Sapporo (JPN)","Men",134,0,1,"2016-01-23"
"2636",2016,3906,100,90,2,NA,NA,"2016JP3906RLT",1,"Sapporo (JPN)","Men",100,0,1,"2016-01-22"
"2637",2016,3906,100,90,2,NA,NA,"2016JP3906RL",0,"Sapporo (JPN)","Men",100,0,1,"2016-01-22"
"2638",2016,3896,117,105,1.8,6.32,7.29,"2016JP3896RLT",1,"Brotterode (GER)","Men",117,0,1,"2016-02-27"
"2639",2016,3896,117,105,1.8,6.32,7.29,"2016JP3896RL",0,"Brotterode (GER)","Men",117,0,1,"2016-02-27"
"2640",2016,3895,145,130,1.8,7.83,11.7,"2016JP3895RL",0,"Willingen (GER)","Men",145,0,1,"2016-01-17"
"2641",2016,3894,145,130,1.8,7.83,11.7,"2016JP3894RLT",1,"Willingen (GER)","Men",145,0,1,"2016-01-17"
"2642",2016,3894,145,130,1.8,7.83,11.7,"2016JP3894RL",0,"Willingen (GER)","Men",145,0,1,"2016-01-17"
"2643",2016,3888,140,125,1.8,7.56,10.44,"2016JP3888RTRIA",1,"Garmisch-Partenkirchen (GER)","Men",140,0,1,"2016-01-10"
"2644",2016,3888,140,125,1.8,7.56,10.44,"2016JP3888RL",0,"Garmisch-Partenkirchen (GER)","Men",140,0,1,"2016-01-10"
"2645",2016,3887,140,125,1.8,7.56,10.44,"2016JP3887RLT",1,"Garmisch-Partenkirchen (GER)","Men",140,0,1,"2016-01-09"
"2646",2016,3887,140,125,1.8,7.56,10.44,"2016JP3887RL",0,"Garmisch-Partenkirchen (GER)","Men",140,0,1,"2016-01-09"
"2647",2016,3884,100,90,2,6,6.4,"2016JP3884RTRIA",1,"Rovaniemi (FIN)","Men",100,0,1,"2015-12-20"
"2648",2016,3884,100,90,2,6,6.4,"2016JP3884RL",0,"Rovaniemi (FIN)","Men",100,0,1,"2015-12-20"
"2649",2016,3883,100,90,2,6,6.4,"2016JP3883RLT",1,"Rovaniemi (FIN)","Men",100,0,1,"2015-12-19"
"2650",2016,3883,100,90,2,6,6.4,"2016JP3883RL",0,"Rovaniemi (FIN)","Men",100,0,1,"2015-12-19"
"2651",2016,3876,140,125,1.8,4.86,9.36,"2016JP3876RL",0,"Bischofshofen (AUT)","Men",140,0,1,"2016-01-31"
"2652",2016,3875,140,125,1.8,4.86,9.36,"2016JP3875RTRIA",1,"Bischofshofen (AUT)","Men",140,0,1,"2016-01-30"
"2653",2016,3875,140,125,1.8,4.86,9.36,"2016JP3875RLT",1,"Bischofshofen (AUT)","Men",140,0,1,"2016-01-30"
"2654",2016,3875,140,125,1.8,4.86,9.36,"2016JP3875RL",0,"Bischofshofen (AUT)","Men",140,0,1,"2016-01-30"
"2655",2016,3821,134,120,1.8,7.24,9.9,"2016JP3821RTRIA",1,"Wisla (POL)","Men",134,0,1,"2015-08-09"
"2656",2016,3821,134,120,1.8,7.24,9.9,"2016JP3821RL",0,"Wisla (POL)","Men",134,0,1,"2015-08-09"
"2657",2016,3820,134,120,1.8,7.24,9.9,"2016JP3820RTRIA",1,"Wisla (POL)","Men",134,0,1,"2015-08-08"
"2658",2016,3820,134,120,1.8,7.24,9.9,"2016JP3820RLT",1,"Wisla (POL)","Men",134,0,1,"2015-08-08"
"2659",2016,3820,134,120,1.8,7.24,9.9,"2016JP3820RL",0,"Wisla (POL)","Men",134,0,1,"2015-08-08"
"2660",2016,3802,106,95,2,6.36,7,"2016JP3802RTRIA",1,"Oslo (NOR)","Men",106,0,1,"2015-09-20"
"2661",2016,3802,106,95,2,6.36,7,"2016JP3802RL",0,"Oslo (NOR)","Men",106,0,1,"2015-09-20"
"2662",2016,3801,106,95,2,6.36,7,"2016JP3801RTRIA",1,"Oslo (NOR)","Women",106,0,1,"2015-09-20"
"2663",2016,3801,106,95,2,6.36,7,"2016JP3801RL",0,"Oslo (NOR)","Women",106,0,1,"2015-09-20"
"2664",2016,3800,106,95,2,6.36,7,"2016JP3800RTRIA",1,"Oslo (NOR)","Men",106,0,1,"2015-09-19"
"2665",2016,3800,106,95,2,6.36,7,"2016JP3800RLT",1,"Oslo (NOR)","Men",106,0,1,"2015-09-19"
"2666",2016,3800,106,95,2,6.36,7,"2016JP3800RL",0,"Oslo (NOR)","Men",106,0,1,"2015-09-19"
"2667",2016,3799,106,95,2,6.36,7,"2016JP3799RTRIA",1,"Oslo (NOR)","Women",106,0,1,"2015-09-19"
"2668",2016,3799,106,95,2,6.36,7,"2016JP3799RLT",1,"Oslo (NOR)","Women",106,0,1,"2015-09-19"
"2669",2016,3799,106,95,2,6.36,7,"2016JP3799RL",0,"Oslo (NOR)","Women",106,0,1,"2015-09-19"
"2670",2016,3763,140,125,1.8,7.56,10.8,"2016JP3763RTRIA",1,"Klingenthal (GER)","Men",140,0,1,"2015-10-04"
"2671",2016,3763,140,125,1.8,7.56,10.8,"2016JP3763RL",0,"Klingenthal (GER)","Men",140,0,1,"2015-10-04"
"2672",2016,3762,140,125,1.8,7.56,10.8,"2016JP3762RLT",1,"Klingenthal (GER)","Men",140,0,1,"2015-10-03"
"2673",2016,3762,140,125,1.8,7.56,10.8,"2016JP3762RL",0,"Klingenthal (GER)","Men",140,0,1,"2015-10-03"
"2674",2016,3759,106,95,2,6.36,7,"2016JP3759RTRIA",1,"Oberwiesenthal (GER)","Women",106,0,1,"2015-08-29"
"2675",2016,3759,106,95,2,6.36,7,"2016JP3759RL",0,"Oberwiesenthal (GER)","Women",106,0,1,"2015-08-29"
"2676",2016,3758,106,95,2,6.36,7,"2016JP3758RTRIA",1,"Oberwiesenthal (GER)","Women",106,0,1,"2015-08-28"
"2677",2016,3758,106,95,2,6.36,7,"2016JP3758RLT",1,"Oberwiesenthal (GER)","Women",106,0,1,"2015-08-28"
"2678",2016,3758,106,95,2,6.36,7,"2016JP3758RL",0,"Oberwiesenthal (GER)","Women",106,0,1,"2015-08-28"
