"","id","name","points","speed","dist","dist_points","note_points","round","wind_comp","gate_points","season","place","gender"
"4819","2021JP3113RL","bjoerseth thea minyan",112.6,89.6,93,56,52.5,"1st round",11.2,-7.1,2021,"Oberstdorf (GER)","Women"
"4820","2021JP3113RL","bjoerseth thea minyan",125.3,90.3,98.5,67,54,"final round",7.8,-3.5,2021,"Oberstdorf (GER)","Women"
"4821","2021JP3113RL","lundby maren",121.8,90.4,95.5,61,53.5,"1st round",14.4,-7.1,2021,"Oberstdorf (GER)","Women"
"4822","2021JP3113RL","lundby maren",131.6,90.3,97.5,65,54,"final round",9.1,3.5,2021,"Oberstdorf (GER)","Women"
"4823","2021JP3113RL","ito yuki",111.7,89,93.5,57,52,"1st round",2.7,0,2021,"Oberstdorf (GER)","Women"
"4824","2021JP3113RL","ito yuki",118.6,89.9,93,56,52.5,"final round",10.1,0,2021,"Oberstdorf (GER)","Women"
"4825","2021JP3113RL","seto yuka",93.1,90,86.5,43,49.5,"1st round",7.7,-7.1,2021,"Oberstdorf (GER)","Women"
"4826","2021JP3113RL","seto yuka",103,90.8,87.5,45,49.5,"final round",12,-3.5,2021,"Oberstdorf (GER)","Women"
"4827","2021JP3113RL","maruyama nozomi",100,89.8,87,44,50,"1st round",13.1,-7.1,2021,"Oberstdorf (GER)","Women"
"4828","2021JP3113RL","maruyama nozomi",100.8,90.3,88,46,50,"final round",8.3,-3.5,2021,"Oberstdorf (GER)","Women"
"4829","2021JP3113RL","takanashi sara",117,89.8,94.5,59,52.5,"1st round",12.6,-7.1,2021,"Oberstdorf (GER)","Women"
"4830","2021JP3113RL","takanashi sara",133.3,89.7,98,66,53.5,"final round",10.3,3.5,2021,"Oberstdorf (GER)","Women"
"4831","2021JP3113RL","rupprecht anna",107,89.4,90,50,51,"1st round",6,0,2021,"Oberstdorf (GER)","Women"
"4832","2021JP3113RL","rupprecht anna",113.9,90.2,94,58,51.5,"final round",4.4,0,2021,"Oberstdorf (GER)","Women"
"4833","2021JP3113RL","seyfarth juliane",97.4,89.9,88.5,47,50,"1st round",7.5,-7.1,2021,"Oberstdorf (GER)","Women"
"4834","2021JP3113RL","seyfarth juliane",110.2,90.4,90.5,51,51,"final round",11.7,-3.5,2021,"Oberstdorf (GER)","Women"
"4835","2021JP3113RL","goerlich luisa",93.5,89.6,85,40,49,"1st round",11.6,-7.1,2021,"Oberstdorf (GER)","Women"
"4836","2021JP3113RL","goerlich luisa",112.6,90.2,94.5,59,47,"final round",10.1,-3.5,2021,"Oberstdorf (GER)","Women"
"4837","2021JP3113RL","althaus katharina",115.3,90.3,94,58,52.5,"1st round",11.9,-7.1,2021,"Oberstdorf (GER)","Women"
"4838","2021JP3113RL","althaus katharina",123.2,90.2,94.5,59,52.5,"final round",8.2,3.5,2021,"Oberstdorf (GER)","Women"
"4839","2021JP3113RL","prokopieva kristina",80.1,88.4,79,28,46.5,"1st round",5.6,0,2021,"Oberstdorf (GER)","Women"
"4840","2021JP3113RL","prokopieva kristina",89.1,89.8,86,42,45,"final round",2.1,0,2021,"Oberstdorf (GER)","Women"
"4841","2021JP3113RL","tikhonova sofia",94.7,89.7,88,46,49.5,"1st round",6.3,-7.1,2021,"Oberstdorf (GER)","Women"
"4842","2021JP3113RL","tikhonova sofia",100.6,90.2,87,44,49.5,"final round",10.6,-3.5,2021,"Oberstdorf (GER)","Women"
"4843","2021JP3113RL","makhinia irma",93.1,89.3,86.5,43,48.5,"1st round",8.7,-7.1,2021,"Oberstdorf (GER)","Women"
"4844","2021JP3113RL","makhinia irma",100.4,90.1,87,44,48,"final round",11.9,-3.5,2021,"Oberstdorf (GER)","Women"
"4845","2021JP3113RL","avvakumova irina",104.9,89.8,91,52,47.5,"1st round",12.5,-7.1,2021,"Oberstdorf (GER)","Women"
"4846","2021JP3113RL","avvakumova irina",124.5,89.9,95.5,61,53,"final round",7,3.5,2021,"Oberstdorf (GER)","Women"
"4847","2021JP3113RL","twardosz anna",98.5,88.8,87.5,45,49,"1st round",4.5,0,2021,"Oberstdorf (GER)","Women"
"4848","2021JP3113RL","twardosz anna",92.6,89.9,83,36,48,"final round",8.6,0,2021,"Oberstdorf (GER)","Women"
"4849","2021JP3113RL","rajda kinga",71.5,89,77,24,47,"1st round",7.6,-7.1,2021,"Oberstdorf (GER)","Women"
"4850","2021JP3113RL","rajda kinga",80.4,89.3,78,26,46.5,"final round",11.4,-3.5,2021,"Oberstdorf (GER)","Women"
"4851","2021JP3113RL","szwab joanna",43.5,89.4,64.5,-1,44,"1st round",7.6,-7.1,2021,"Oberstdorf (GER)","Women"
"4852","2021JP3113RL","szwab joanna",66.7,90.1,71,12,46.5,"final round",11.7,-3.5,2021,"Oberstdorf (GER)","Women"
"4853","2021JP3113RL","karpiel kamila",84.1,89.1,81.5,33,48.5,"1st round",9.7,-7.1,2021,"Oberstdorf (GER)","Women"
"4854","2021JP3113RL","karpiel kamila",93.9,89.3,82,34,48,"final round",8.4,3.5,2021,"Oberstdorf (GER)","Women"
"4855","2021JP3113RL","ptackova stepanka",58,88.9,69.5,9,46,"1st round",3,0,2021,"Oberstdorf (GER)","Women"
"4856","2021JP3113RL","ptackova stepanka",66.2,89.8,69,8,46,"final round",12.2,0,2021,"Oberstdorf (GER)","Women"
"4857","2021JP3113RL","jencova veronika",65,89.2,76.5,23,42.5,"1st round",6.6,-7.1,2021,"Oberstdorf (GER)","Women"
"4858","2021JP3113RL","jencova veronika",74.4,89.6,77,24,46,"final round",7.9,-3.5,2021,"Oberstdorf (GER)","Women"
"4859","2021JP3113RL","ulrichova klara",93.4,89.4,86.5,43,49,"1st round",8.5,-7.1,2021,"Oberstdorf (GER)","Women"
"4860","2021JP3113RL","ulrichova klara",90.8,90.2,83,36,45.5,"final round",12.8,-3.5,2021,"Oberstdorf (GER)","Women"
"4861","2021JP3113RL","indrackova karolina",82.1,89.1,80.5,31,47.5,"1st round",10.7,-7.1,2021,"Oberstdorf (GER)","Women"
"4862","2021JP3113RL","indrackova karolina",91.6,89,80,30,47.5,"final round",10.6,3.5,2021,"Oberstdorf (GER)","Women"
"4863","2021JP3113RL","forsstroem susanna",53.9,88.4,67.5,5,44,"1st round",4.9,0,2021,"Oberstdorf (GER)","Women"
"4864","2021JP3113RL","rautionaho jenny",90.1,89.2,86.5,43,49.5,"1st round",4.7,-7.1,2021,"Oberstdorf (GER)","Women"
"4865","2021JP3113RL","tervahartiala julia",57.5,89.4,71.5,13,43.5,"1st round",8.1,-7.1,2021,"Oberstdorf (GER)","Women"
"4866","2021JP3113RL","kykkaenen julia",80.5,89.3,81,32,48,"1st round",7.6,-7.1,2021,"Oberstdorf (GER)","Women"
"4867","2021JP3113RL","belshaw annika",73.5,88,77,24,47.5,"1st round",2,0,2021,"Oberstdorf (GER)","Women"
"4868","2021JP3113RL","sankey logan",59.3,88.9,71,12,46.5,"1st round",7.9,-7.1,2021,"Oberstdorf (GER)","Women"
"4869","2021JP3113RL","hoffmann anna",64.5,89.8,73,16,46.5,"1st round",9.1,-7.1,2021,"Oberstdorf (GER)","Women"
"4870","2021JP3113RL","jones paige",57,89.1,68.5,7,46.5,"1st round",10.6,-7.1,2021,"Oberstdorf (GER)","Women"
"4871","2021JP3113RL","eilers natalie",49.7,88,67.5,5,43.5,"1st round",1.2,0,2021,"Oberstdorf (GER)","Women"
"4872","2021JP3113RL","bodnarchuk natasha",55.7,88.9,70.5,11,46,"1st round",5.8,-7.1,2021,"Oberstdorf (GER)","Women"
"4873","2021JP3113RL","loutitt alexandria",67.7,89.5,73,16,46.5,"1st round",12.3,-7.1,2021,"Oberstdorf (GER)","Women"
"4874","2021JP3113RL","strate abigail",73.6,89.4,76,22,47,"1st round",11.7,-7.1,2021,"Oberstdorf (GER)","Women"
"4875","2021JP3113RL","trambitas andreea diana",47.8,87.2,65,0,45.5,"1st round",2.3,0,2021,"Oberstdorf (GER)","Women"
"4876","2021JP3113RL","mitu-cosca alessia",33.9,87.8,61,-8,43,"1st round",6,-7.1,2021,"Oberstdorf (GER)","Women"
"4877","2021JP3113RL","folea delia anamaria",44.8,89.4,65,0,42.5,"1st round",9.4,-7.1,2021,"Oberstdorf (GER)","Women"
"4878","2021JP3113RL","haralambie daniela",83.3,89.6,81.5,33,48,"1st round",9.4,-7.1,2021,"Oberstdorf (GER)","Women"
"4879","2021JP3114RLQ","granerud halvor egner",144.2,86.1,105.5,81,57,"qualification",6.2,0,2021,"Oberstdorf (GER)","Men"
"4880","2021JP3114RLQ","lanisek anze",137.4,86.9,103,76,55.5,"qualification",5.9,0,2021,"Oberstdorf (GER)","Men"
"4881","2021JP3114RLQ","kraft stefan",134.4,86.5,101.5,73,56.5,"qualification",4.9,0,2021,"Oberstdorf (GER)","Men"
"4882","2021JP3114RLQ","tande daniel andre",133.6,85.9,102.5,75,56,"qualification",-0.9,3.5,2021,"Oberstdorf (GER)","Men"
"4883","2021JP3114RLQ","sato yukiya",131.8,85.7,104.5,79,55.5,"qualification",-2.7,0,2021,"Oberstdorf (GER)","Men"
"4884","2021JP3114RLQ","stoch kamil",131.6,86.2,101,72,55.5,"qualification",4.1,0,2021,"Oberstdorf (GER)","Men"
"4885","2021JP3114RLQ","kubacki dawid",131.5,86.8,100.5,71,54.5,"qualification",6,0,2021,"Oberstdorf (GER)","Men"
"4886","2021JP3114RLQ","aschenwald philipp",129.2,86.4,100,70,55,"qualification",4.2,0,2021,"Oberstdorf (GER)","Men"
"4887","2021JP3114RLQ","lindvik marius",128,86.2,98,66,54.5,"qualification",7.5,0,2021,"Oberstdorf (GER)","Men"
"4888","2021JP3114RLQ","sadreev danil",127.3,86.1,102.5,75,53,"qualification",-0.7,0,2021,"Oberstdorf (GER)","Men"
"4889","2021JP3114RLQ","geiger karl",126.9,86.8,97.5,65,54,"qualification",7.9,0,2021,"Oberstdorf (GER)","Men"
"4890","2021JP3114RLQ","johansson robert",126.8,86.8,100.5,71,52.5,"qualification",3.3,0,2021,"Oberstdorf (GER)","Men"
"4891","2021JP3114RLQ","hayboeck michael",125.5,86.8,98.5,67,54,"qualification",4.5,0,2021,"Oberstdorf (GER)","Men"
"4892","2021JP3114RLQ","eisenbichler markus",124.9,86.6,100,70,53.5,"qualification",1.4,0,2021,"Oberstdorf (GER)","Men"
"4893","2021JP3114RLQ","zyla piotr",123.6,86.4,97,64,53.5,"qualification",6.1,0,2021,"Oberstdorf (GER)","Men"
"4894","2021JP3114RLQ","paschke pius",123.3,85.7,99,68,54.5,"qualification",0.8,0,2021,"Oberstdorf (GER)","Men"
"4895","2021JP3114RLQ","kobayashi ryoyu",123.2,86.6,96.5,63,54,"qualification",6.2,0,2021,"Oberstdorf (GER)","Men"
"4896","2021JP3114RLQ","sato keiichi",122.6,86.6,98,66,52.5,"qualification",4.1,0,2021,"Oberstdorf (GER)","Men"
"4897","2021JP3114RLQ","schmid constantin",121.7,86.7,96.5,63,53.5,"qualification",5.2,0,2021,"Oberstdorf (GER)","Men"
"4898","2021JP3114RLQ","prevc cene",120.5,86,96.5,63,53.5,"qualification",4,0,2021,"Oberstdorf (GER)","Men"
"4899","2021JP3114RLQ","deschwanden gregor",120.4,86.8,96,62,52.5,"qualification",5.9,0,2021,"Oberstdorf (GER)","Men"
"4900","2021JP3114RLQ","peter dominik",119.6,86.5,99,68,53,"qualification",-1.4,0,2021,"Oberstdorf (GER)","Men"
"4901","2021JP3114RLQ","ammann simon",119.5,86.2,97,64,51.5,"qualification",4,0,2021,"Oberstdorf (GER)","Men"
"4902","2021JP3114RLQ","kytosaho niko",119.4,86,100.5,71,53,"qualification",-4.6,0,2021,"Oberstdorf (GER)","Men"
"4903","2021JP3114RLQ","muranka klemens",119.2,86.4,96,62,53.5,"qualification",3.7,0,2021,"Oberstdorf (GER)","Men"
"4904","2021JP3114RLQ","aalto antti",118.7,86.1,96,62,53,"qualification",3.7,0,2021,"Oberstdorf (GER)","Men"
"4905","2021JP3114RLQ","jelar ziga",116.4,86.3,94,58,52,"qualification",6.4,0,2021,"Oberstdorf (GER)","Men"
"4906","2021JP3114RLQ","kornilov denis",116.2,86.4,97.5,65,52,"qualification",-0.8,0,2021,"Oberstdorf (GER)","Men"
"4907","2021JP3114RLQ","stekala andrzej",116.1,86.4,95,60,52.5,"qualification",3.6,0,2021,"Oberstdorf (GER)","Men"
"4908","2021JP3114RLQ","kobayashi junshiro",115.7,86,95,60,51,"qualification",4.7,0,2021,"Oberstdorf (GER)","Men"
"4909","2021JP3114RLQ","pavlovcic bor",115.6,86.8,93.5,57,51,"qualification",7.6,0,2021,"Oberstdorf (GER)","Men"
"4910","2021JP3114RLQ","polasek viktor",115.2,86,95.5,61,53,"qualification",1.2,0,2021,"Oberstdorf (GER)","Men"
"4911","2021JP3114RLQ","boyd-clowes mackenzie",114.5,86.5,94,58,51.5,"qualification",5,0,2021,"Oberstdorf (GER)","Men"
"4912","2021JP3114RLQ","aigro artti",113.7,85.8,96.5,63,52.5,"qualification",-1.8,0,2021,"Oberstdorf (GER)","Men"
"4913","2021JP3114RLQ","kozisek cestmir",111.1,86.2,93.5,57,51.5,"qualification",2.6,0,2021,"Oberstdorf (GER)","Men"
"4914","2021JP3114RLQ","stursa vojtech",110.2,86.7,93,56,51.5,"qualification",2.7,0,2021,"Oberstdorf (GER)","Men"
"4915","2021JP3114RLQ","dean decker",110.2,86.3,90.5,51,51,"qualification",8.2,0,2021,"Oberstdorf (GER)","Men"
"4916","2021JP3114RLQ","klimov evgeniy",109.8,86,91,52,52.5,"qualification",5.3,0,2021,"Oberstdorf (GER)","Men"
"4917","2021JP3114RLQ","kalinichenko vitaliy",108.1,86.4,92,54,51.5,"qualification",2.6,0,2021,"Oberstdorf (GER)","Men"
"4918","2021JP3114RLQ","zografski vladimir",107.5,85.1,93,56,52,"qualification",-0.5,0,2021,"Oberstdorf (GER)","Men"
"4919","2021JP3114RLQ","tkachenko sergey",106.7,86.4,90,50,50.5,"qualification",6.2,0,2021,"Oberstdorf (GER)","Men"
"4920","2021JP3114RLQ","nazarov mikhail",105.8,85.8,90.5,51,51,"qualification",3.8,0,2021,"Oberstdorf (GER)","Men"
"4921","2021JP3114RLQ","huber daniel",105.5,86.4,90,50,50.5,"qualification",5,0,2021,"Oberstdorf (GER)","Men"
"4922","2021JP3114RLQ","schuler andreas",105.3,86.6,90.5,51,49,"qualification",5.3,0,2021,"Oberstdorf (GER)","Men"
"4923","2021JP3114RLQ","muminov sabirzhan",105,86.5,88.5,47,50,"qualification",8,0,2021,"Oberstdorf (GER)","Men"
"4924","2021JP3114RLQ","nousiainen eetu",104.7,86.4,88,46,49.5,"qualification",9.2,0,2021,"Oberstdorf (GER)","Men"
"4925","2021JP3114RLQ","larson casey",103.9,86.4,89.5,49,51,"qualification",3.9,0,2021,"Oberstdorf (GER)","Men"
"4926","2021JP3114RLQ","bresadola giovanni",101.4,86.3,90,50,51,"qualification",0.4,0,2021,"Oberstdorf (GER)","Men"
"4927","2021JP3114RLQ","moroder daniel",97.5,86.3,87,44,50,"qualification",3.5,0,2021,"Oberstdorf (GER)","Men"
"4928","2021JP3114RLQ","vassilyev danil",97.4,85.9,88.5,47,48,"qualification",2.4,0,2021,"Oberstdorf (GER)","Men"
"4929","2021JP3114RLQ","sakala filip",97.4,86.6,88.5,47,51,"qualification",-0.6,0,2021,"Oberstdorf (GER)","Men"
"4930","2021JP3114RLQ","maltsev kevin",94.1,86.1,83.5,37,49.5,"qualification",7.6,0,2021,"Oberstdorf (GER)","Men"
"4931","2021JP3114RLQ","soukup matthew",92.2,86.1,85.5,41,48.5,"qualification",2.7,0,2021,"Oberstdorf (GER)","Men"
"4932","2021JP3114RLQ","cacina daniel andrei",91.7,86.3,86,42,49.5,"qualification",0.2,0,2021,"Oberstdorf (GER)","Men"
"4933","2021JP3114RLQ","cecon francesco",89.6,86.3,86,42,47,"qualification",0.6,0,2021,"Oberstdorf (GER)","Men"
"4934","2021JP3114RLQ","marusiak yevhen",86.5,86,82,34,47.5,"qualification",5,0,2021,"Oberstdorf (GER)","Men"
"4935","2021JP3114RLQ","urlaub andrew",86,86,81.5,33,47,"qualification",6,0,2021,"Oberstdorf (GER)","Men"
"4936","2021JP3114RLQ","mitrofan nicolae sorin",84.9,85.9,80,30,47,"qualification",7.9,0,2021,"Oberstdorf (GER)","Men"
"4937","2021JP3114RLQ","belshaw erik",82.1,85.8,78,26,47.5,"qualification",8.6,0,2021,"Oberstdorf (GER)","Men"
"4938","2021JP3114RLQ","vaskul andrii",76.7,86.4,77,24,46,"qualification",6.7,0,2021,"Oberstdorf (GER)","Men"
"4939","2021JP3114RLQ","feldorean andrei",76,86.1,76,22,47.5,"qualification",6.5,0,2021,"Oberstdorf (GER)","Men"
"4940","2021JP3114RLQ","insam alex",74,86.2,77,24,47.5,"qualification",2.5,0,2021,"Oberstdorf (GER)","Men"
"4941","2021JP3114RLQ","devyatkin nikita",73.2,85.7,76.5,23,47.5,"qualification",2.7,0,2021,"Oberstdorf (GER)","Men"
"4942","2021JP3114RLQ","spulber mihnea alexandru",68.5,86.3,74.5,19,47,"qualification",2.5,0,2021,"Oberstdorf (GER)","Men"
"4943","2021JP3114RLQ","korchuk anton",61.8,86.2,70.5,11,46,"qualification",4.8,0,2021,"Oberstdorf (GER)","Men"
"4944","2021JP3115RL","zyla piotr",138.7,85,105,80,55.5,"1st round",-3.9,7.1,2021,"Oberstdorf (GER)","Men"
"4945","2021JP3115RL","zyla piotr",130.1,86,102.5,75,55.5,"final round",3.1,-3.5,2021,"Oberstdorf (GER)","Men"
"4946","2021JP3115RL","geiger karl",135.5,85.5,103.5,77,55.5,"1st round",-4.1,7.1,2021,"Oberstdorf (GER)","Men"
"4947","2021JP3115RL","geiger karl",129.7,86.5,102,74,56,"final round",3.2,-3.5,2021,"Oberstdorf (GER)","Men"
"4948","2021JP3115RL","lanisek anze",135.7,85.3,102.5,75,55.5,"1st round",-1.9,7.1,2021,"Oberstdorf (GER)","Men"
"4949","2021JP3115RL","lanisek anze",125.8,86.2,101,72,55.5,"final round",1.8,-3.5,2021,"Oberstdorf (GER)","Men"
"4950","2021JP3115RL","granerud halvor egner",128.3,84.9,99,68,52,"1st round",1.2,7.1,2021,"Oberstdorf (GER)","Men"
"4951","2021JP3115RL","granerud halvor egner",131.4,85.6,103,76,55.5,"final round",3.4,-3.5,2021,"Oberstdorf (GER)","Men"
"4952","2021JP3115RL","kubacki dawid",135,85.3,102,74,55,"1st round",-1.1,7.1,2021,"Oberstdorf (GER)","Men"
"4953","2021JP3115RL","kubacki dawid",122.1,86.2,99,68,53.5,"final round",4.1,-3.5,2021,"Oberstdorf (GER)","Men"
"4954","2021JP3115RL","johansson robert",129.7,85.5,100,70,54,"1st round",-1.4,7.1,2021,"Oberstdorf (GER)","Men"
"4955","2021JP3115RL","johansson robert",126.8,86.3,101,72,55.5,"final round",2.8,-3.5,2021,"Oberstdorf (GER)","Men"
"4956","2021JP3115RL","hayboeck michael",131.5,85.8,101,72,54,"1st round",2,3.5,2021,"Oberstdorf (GER)","Men"
"4957","2021JP3115RL","hayboeck michael",122.4,86.3,97.5,65,54,"final round",6.9,-3.5,2021,"Oberstdorf (GER)","Men"
"4958","2021JP3115RL","pavlovcic bor",130.5,85.7,101.5,73,55,"1st round",-1,3.5,2021,"Oberstdorf (GER)","Men"
"4959","2021JP3115RL","pavlovcic bor",122.9,86.3,98,66,54.5,"final round",5.9,-3.5,2021,"Oberstdorf (GER)","Men"
"4960","2021JP3115RL","tande daniel andre",131.2,85,101,72,55.5,"1st round",-3.4,7.1,2021,"Oberstdorf (GER)","Men"
"4961","2021JP3115RL","tande daniel andre",120.4,85.9,98,66,53,"final round",4.9,-3.5,2021,"Oberstdorf (GER)","Men"
"4962","2021JP3115RL","kraft stefan",129.3,85.5,100.5,71,55,"1st round",-0.2,3.5,2021,"Oberstdorf (GER)","Men"
"4963","2021JP3115RL","kraft stefan",121.9,85.7,97.5,65,55,"final round",5.4,-3.5,2021,"Oberstdorf (GER)","Men"
"4964","2021JP3115RL","paschke pius",133.7,85.1,103,76,56,"1st round",-1.8,3.5,2021,"Oberstdorf (GER)","Men"
"4965","2021JP3115RL","paschke pius",117.2,85.5,95,60,53.5,"final round",7.2,-3.5,2021,"Oberstdorf (GER)","Men"
"4966","2021JP3115RL","kobayashi ryoyu",135.6,84.8,104,78,55.5,"1st round",-5,7.1,2021,"Oberstdorf (GER)","Men"
"4967","2021JP3115RL","kobayashi ryoyu",114.4,86,96.5,63,52.5,"final round",2.4,-3.5,2021,"Oberstdorf (GER)","Men"
"4968","2021JP3115RL","aschenwald philipp",129.9,85.6,100,70,55,"1st round",1.4,3.5,2021,"Oberstdorf (GER)","Men"
"4969","2021JP3115RL","aschenwald philipp",120.1,85.9,98,66,54,"final round",3.6,-3.5,2021,"Oberstdorf (GER)","Men"
"4970","2021JP3115RL","lindvik marius",133.6,84.6,102,74,55.5,"1st round",-3,7.1,2021,"Oberstdorf (GER)","Men"
"4971","2021JP3115RL","lindvik marius",114.9,85.6,94.5,59,52.5,"final round",6.9,-3.5,2021,"Oberstdorf (GER)","Men"
"4972","2021JP3115RL","prevc cene",124.9,85.6,102,74,51.5,"1st round",-0.6,0,2021,"Oberstdorf (GER)","Men"
"4973","2021JP3115RL","prevc cene",121.1,86,98,66,54.5,"final round",4.1,-3.5,2021,"Oberstdorf (GER)","Men"
"4974","2021JP3115RL","sato yukiya",132.6,84.7,104,78,54,"1st round",-2.9,3.5,2021,"Oberstdorf (GER)","Men"
"4975","2021JP3115RL","sato yukiya",111.7,85.2,95,60,51,"final round",4.2,-3.5,2021,"Oberstdorf (GER)","Men"
"4976","2021JP3115RL","eisenbichler markus",129.6,85.5,98.5,67,54,"1st round",1.5,7.1,2021,"Oberstdorf (GER)","Men"
"4977","2021JP3115RL","eisenbichler markus",111.5,86.1,95.5,61,50,"final round",4,-3.5,2021,"Oberstdorf (GER)","Men"
"4978","2021JP3115RL","klimov evgeniy",126.2,85.5,103,76,54,"1st round",-3.8,0,2021,"Oberstdorf (GER)","Men"
"4979","2021JP3115RL","klimov evgeniy",113.4,85.8,95,60,52.5,"final round",4.4,-3.5,2021,"Oberstdorf (GER)","Men"
"4980","2021JP3115RL","huber daniel",125.8,85.6,99.5,69,52.5,"1st round",0.8,3.5,2021,"Oberstdorf (GER)","Men"
"4981","2021JP3115RL","huber daniel",113.6,85.9,94.5,59,53,"final round",5.1,-3.5,2021,"Oberstdorf (GER)","Men"
"4982","2021JP3115RL","ammann simon",125.3,85.7,103.5,77,50,"1st round",-1.7,0,2021,"Oberstdorf (GER)","Men"
"4983","2021JP3115RL","ammann simon",111.7,85.9,95,60,50,"final round",5.2,-3.5,2021,"Oberstdorf (GER)","Men"
"4984","2021JP3115RL","sato keiichi",123.5,85.4,98,66,53,"1st round",1,3.5,2021,"Oberstdorf (GER)","Men"
"4985","2021JP3115RL","sato keiichi",113.3,86,95.5,61,51.5,"final round",4.3,-3.5,2021,"Oberstdorf (GER)","Men"
"4986","2021JP3115RL","stoch kamil",121.2,84.7,96,62,52.5,"1st round",-0.4,7.1,2021,"Oberstdorf (GER)","Men"
"4987","2021JP3115RL","stoch kamil",114.8,85.6,96,62,50.5,"final round",5.8,-3.5,2021,"Oberstdorf (GER)","Men"
"4988","2021JP3115RL","schmid constantin",119.6,85.9,97.5,65,52.5,"1st round",-1.4,3.5,2021,"Oberstdorf (GER)","Men"
"4989","2021JP3115RL","schmid constantin",113.6,85.8,92.5,55,52.5,"final round",6.1,0,2021,"Oberstdorf (GER)","Men"
"4990","2021JP3115RL","deschwanden gregor",121.6,86,97.5,65,52.5,"1st round",0.6,3.5,2021,"Oberstdorf (GER)","Men"
"4991","2021JP3115RL","deschwanden gregor",110.8,86.5,94,58,52,"final round",4.3,-3.5,2021,"Oberstdorf (GER)","Men"
"4992","2021JP3115RL","sadreev danil",115.4,85.4,99.5,69,48,"1st round",-1.6,0,2021,"Oberstdorf (GER)","Men"
"4993","2021JP3115RL","sadreev danil",112.4,85.1,94.5,59,52,"final round",1.4,0,2021,"Oberstdorf (GER)","Men"
"4994","2021JP3115RL","kytosaho niko",119.4,85.5,98.5,67,53,"1st round",-0.6,0,2021,"Oberstdorf (GER)","Men"
"4995","2021JP3115RL","kytosaho niko",106,85.5,91,52,51,"final round",3,0,2021,"Oberstdorf (GER)","Men"
"4996","2021JP3115RL","aalto antti",119.9,85.7,100.5,71,52.5,"1st round",-3.6,0,2021,"Oberstdorf (GER)","Men"
"4997","2021JP3115RL","aalto antti",105,85.4,88.5,47,50,"final round",8,0,2021,"Oberstdorf (GER)","Men"
"4998","2021JP3115RL","jelar ziga",118.7,85.5,96,62,54,"1st round",-0.8,3.5,2021,"Oberstdorf (GER)","Men"
"4999","2021JP3115RL","jelar ziga",104.8,85.6,90.5,51,51.5,"final round",2.3,0,2021,"Oberstdorf (GER)","Men"
"5000","2021JP3115RL","kobayashi junshiro",116.7,85,97.5,65,52,"1st round",-3.8,3.5,2021,"Oberstdorf (GER)","Men"
"5001","2021JP3115RL","kobayashi junshiro",106.5,85.4,92,54,50.5,"final round",2,0,2021,"Oberstdorf (GER)","Men"
"5002","2021JP3115RL","stekala andrzej",115.6,85.5,95,60,52,"1st round",0.1,3.5,2021,"Oberstdorf (GER)","Men"
"5003","2021JP3115RL","stekala andrzej",96,85.5,87.5,45,49.5,"final round",1.5,0,2021,"Oberstdorf (GER)","Men"
"5004","2021JP3115RL","peter dominik",114.7,86,96.5,63,53.5,"1st round",-1.8,0,2021,"Oberstdorf (GER)","Men"
"5005","2021JP3115RL","kozisek cestmir",113.5,85.5,96.5,63,52.5,"1st round",-2,0,2021,"Oberstdorf (GER)","Men"
"5006","2021JP3115RL","dean decker",112.2,85.6,96.5,63,52,"1st round",-2.8,0,2021,"Oberstdorf (GER)","Men"
"5007","2021JP3115RL","boyd-clowes mackenzie",109,85.6,94.5,59,50,"1st round",-3.5,3.5,2021,"Oberstdorf (GER)","Men"
"5008","2021JP3115RL","stursa vojtech",108.5,85.8,94,58,52.5,"1st round",-2,0,2021,"Oberstdorf (GER)","Men"
"5009","2021JP3115RL","muranka klemens",108,85.4,93,56,49.5,"1st round",-1,3.5,2021,"Oberstdorf (GER)","Men"
"5010","2021JP3115RL","nazarov mikhail",107.6,85,92,54,51,"1st round",-0.9,3.5,2021,"Oberstdorf (GER)","Men"
"5011","2021JP3115RL","kornilov denis",106.5,85.5,93,56,51,"1st round",-0.5,0,2021,"Oberstdorf (GER)","Men"
"5012","2021JP3115RL","polasek viktor",106.5,85.4,93,56,52,"1st round",-1.5,0,2021,"Oberstdorf (GER)","Men"
"5013","2021JP3115RL","tkachenko sergey",105.4,85.7,93.5,57,50,"1st round",-1.6,0,2021,"Oberstdorf (GER)","Men"
"5014","2021JP3115RL","aigro artti",104.9,85.3,92.5,55,51,"1st round",-1.1,0,2021,"Oberstdorf (GER)","Men"
"5015","2021JP3115RL","schuler andreas",104.7,85.8,93,56,50.5,"1st round",-1.8,0,2021,"Oberstdorf (GER)","Men"
"5016","2021JP3115RL","zografski vladimir",103.7,84.5,92.5,55,51.5,"1st round",-2.8,0,2021,"Oberstdorf (GER)","Men"
"5017","2021JP3115RL","kalinichenko vitaliy",103.2,85.8,90.5,51,50.5,"1st round",1.7,0,2021,"Oberstdorf (GER)","Men"
"5018","2021JP3115RL","muminov sabirzhan",100.1,85.6,90.5,51,50.5,"1st round",-1.4,0,2021,"Oberstdorf (GER)","Men"
"5019","2021JP3115RL","larson casey",99.4,85.7,90.5,51,51,"1st round",-2.6,0,2021,"Oberstdorf (GER)","Men"
"5020","2021JP3115RL","bresadola giovanni",96.1,85.6,89.5,49,49.5,"1st round",-2.4,0,2021,"Oberstdorf (GER)","Men"
